院校代码,学校名,所在地,城市,办学性质,学校类型,标签,科目,批次,人数,2022分数,2021分数,2020分数,2022最低位次,2021最低位次,2020最低位次
9372,芜湖职业技术学院,安徽,芜湖,公立,理工,"省重点,双高院校C档,优质专科高职",文,高职专科批,910,466,489,469,61667,73574,76779
2023,湖南铁道职业技术学院,湖南,株洲,公立,综合,"双高院校C档,优质专科高职,国家示范高职",文,高职专科批,22,465,488,471,62241,74229,75269
2176,江苏卫生健康职业学院,江苏,南京,公立,医药,,文,高职专科批,105,465,498,482,62568,67320,66559
2769,山东中医药高等专科学校,山东,烟台,公立,医药,,文,高职专科批,16,465,502,492,62191,64368,58247
3028,四川外国语大学成都学院,四川,成都,民办,语言,双万计划,文,高职专科批,9,465,,,62515,,
3151,天津医学高等专科学校,天津,天津,公立,医药,"卓越医生,双高院校B档,优质专科高职",文,高职专科批,59,465,497,480,62694,68057,68154
3195,温州职业技术学院,浙江,温州,公立,综合,"双高院校C档,优质专科高职,国家示范高职",文,高职专科批,19,465,501,472,62735,65060,74517
3611,浙江经济职业技术学院,浙江,杭州,公立,财经,"高水平专业群建设B档,优质专科高职,国家骨干高职",文,高职专科批,26,465,492,495,62197,71590,55624
1673,桂林理工大学,广西,桂林,公立,理工,"省重点,保研资格,卓越工程师",文,高职专科批,12,464,490,468,63302,72923,76800
2445,闽江师范高等专科学校,福建,福州,公立,师范,,文,高职专科批,9,464,498,467,63041,67320,78320
2482,南京城市职业学院,江苏,南京,公立,综合,,文,高职专科批,128,464,498,483,63344,67320,65772
2580,宁波职业技术学院,浙江,宁波,公立,综合,"双高院校B档,优质专科高职,国家示范高职",文,高职专科批,70,464,499,482,63169,66552,66559
3245,武汉软件工程职业学院,湖北,武汉,公立,理工,"优质专科高职,国家骨干高职",文,高职专科批,29,464,499,488,62880,66552,61619
3494,益阳医学高等专科学校,湖南,益阳,公立,医药,,文,高职专科批,15,463,493,467,63810,70882,78320
2533,南通职业大学,江苏,南通,公立,理工,高水平专业群建设C档,文,高职专科批,120,461,493,475,65302,70882,72271
3608,浙江交通职业技术学院,浙江,杭州,公立,理工,"省重点,高水平专业群建设B档,优质专科高职",文,高职专科批,14,461,496,480,65079,68802,68154
2178,江苏医药职业学院,江苏,盐城,公立,医药,,文,高职专科批,35,460,493,466,65913,70882,79066
2667,琼台师范学院,海南,海口,公立,师范,双万计划,文,高职专科批,7,460,497,471,65833,68057,75269
9337,安徽职业技术学院,安徽,合肥,公立,综合,"优质专科高职,国家示范高职",文,高职专科批,820,460,477,464,65548,81336,80563
1257,重庆工商职业学院,重庆,重庆,公立,综合,"高水平专业群建设B档,国家骨干高职",文,高职专科批,15,459,489,469,66478,73574,76779
2098,吉林警察学院,吉林,长春,公立,政法,双万计划,文,高职专科批,6,459,483,468,66551,77530,77557
2123,济南幼儿师范高等专科学校,山东,济南,公立,师范,,文,高职专科批,30,459,490,464,66661,72923,80563
2147,江苏财经职业技术学院,江苏,淮安,公立,财经,,文,高职专科批,110,459,497,489,66581,68057,60788
3232,武汉工商学院,湖北,武汉,民办,综合,双万计划,文,高职专科批,22,459,498,485,66420,67320,64089
3601,浙江工业职业技术学院,浙江,绍兴,公立,综合,,文,高职专科批,22,459,488,469,66352,74229,76779
3623,浙江商业职业技术学院,浙江,杭州,公立,财经,"高水平专业群建设C档,优质专科高职",文,高职专科批,15,459,472,494,66460,84438,56476
9357,合肥幼儿师范高等专科学校(中外合作),安徽,合肥,公立,师范,,文,高职专科批,60,459,495,,66122,69467,
1286,重庆商务职业学院,重庆,重庆,公立,财经,,文,高职专科批,8,458,483,456,67294,77530,86210
1974,湖南高速铁路职业技术学院,湖南,衡阳,公立,理工,,文,高职专科批,16,458,493,481,66921,70882,67375
2493,南京科技职业学院,江苏,南京,公立,理工,国家骨干高职,文,高职专科批,106,458,486,494,67354,75541,56476
3680,郑州幼儿师范高等专科学校,河南,郑州,公立,师范,,文,高职专科批,7,458,489,477,67160,73574,70633
1958,湖北幼儿师范高等专科学校,湖北,武汉,公立,师范,,文,高职专科批,30,456,493,474,68169,70882,72983
2075,黄河水利职业技术学院,河南,开封,公立,理工,"双高院校A档,优质专科高职,国家示范高职",文,高职专科批,5,456,368,,68147,142760,
2092,吉林工商学院,吉林,长春,公立,财经,,文,高职专科批,25,456,476,459,68224,81908,84120
2491,南京机电职业技术学院,江苏,南京,公立,理工,,文,高职专科批,27,456,487,466,68038,74896,79066
2894,上海民航职业技术学院,上海,上海,公立,综合,中央部属,文,高职专科批,31,456,492,482,68458,71590,66559
3628,浙江特殊教育职业学院,浙江,杭州,公立,师范,,文,高职专科批,8,456,480,443,68178,79446,95097
1146,长春大学(中外合作),吉林,长春,公立,综合,双万计划,文,高职专科批,6,455,339,,68713,157242,
1948,湖北师范大学文理学院,湖北,黄石,民办,师范,,文,高职专科批,14,455,487,460,68874,74896,83413
2240,焦作师范高等专科学校,河南,焦作,公立,师范,,文,高职专科批,5,455,503,477,68979,63657,70633
3202,无锡城市职业技术学院,江苏,无锡,公立,财经,,文,高职专科批,30,454,491,470,69738,72252,76011
3468,盐城幼儿师范高等专科学校,江苏,盐城,公立,师范,,文,高职专科批,26,454,480,443,69569,79446,95097
1240,重庆财经职业学院,重庆,重庆,公立,财经,,文,高职专科批,7,453,483,463,70462,77530,81315
1259,重庆工业职业技术学院,重庆,重庆,公立,理工,"国家重点,双高院校B档,优质专科高职",文,高职专科批,8,453,482,445,70359,78185,93775
1961,湖北中医药高等专科学校,湖北,荆州,公立,医药,省重点,文,高职专科批,35,453,485,464,70525,76176,80563
2155,江苏海事职业技术学院,江苏,南京,公立,综合,"高水平专业群建设B档,优质专科高职",文,高职专科批,170,453,485,468,70383,76176,77557
2578,宁波卫生职业技术学院,浙江,宁波,公立,医药,,文,高职专科批,32,453,481,463,70351,78841,81315
9339,安徽中医药高等专科学校,安徽,芜湖,公立,医药,,文,高职专科批,1183,452,473,460,71063,83836,83413
1020,白城医学高等专科学校,吉林,白城,公立,医药,,文,高职专科批,10,451,436,404,71301,104808,120003
1065,北京工业职业技术学院,北京,北京,公立,理工,"国家重点,双高院校B档,优质专科高职",文,高职专科批,12,451,478,475,71242,80683,72271
2767,山东职业学院,山东,济南,公立,理工,"高水平专业群建设C档,国家骨干高职",文,高职专科批,4,451,470,,71576,85549,
3351,厦门城市职业学院,福建,厦门,公立,综合,优质专科高职,文,高职专科批,12,451,496,488,71483,68802,61619
1211,成都东软学院,四川,成都,民办,理工,双万计划,文,高职专科批,4,450,485,460,71880,76176,83413
1846,河南医学高等专科学校,河南,郑州,公立,医药,,文,高职专科批,10,450,329,481,72129,161521,67375
2159,江苏护理职业学院,江苏,淮安,公立,医药,,文,高职专科批,19,450,475,454,72329,82575,87561
2862,上海出版印刷高等专科学校,上海,上海,公立,综合,国家骨干高职,文,高职专科批,31,450,498,482,71808,67320,66559
1587,广州番禺职业技术学院,广东,广州,公立,综合,"省重点,双高院校B档,优质专科高职",文,高职专科批,14,449,477,462,72850,81336,82033
2573,宁波城市职业技术学院,浙江,宁波,公立,综合,,文,高职专科批,27,449,480,468,72894,79446,77557
1136,沧州医学高等专科学校,河北,沧州,公立,医药,"省重点,卓越医生,高水平专业群建设C档",文,高职专科批,25,448,469,458,73293,86158,84848
1284,重庆三峡医药高等专科学校,重庆,重庆,公立,医药,"卓越医生,高水平专业群建设C档,优质专科高职",文,高职专科批,18,448,460,431,73045,91374,102882
3606,浙江机电职业技术学院,浙江,杭州,公立,理工,"省重点,双高院校A档,优质专科高职",文,高职专科批,44,448,484,465,73503,76866,79801
1602,广州民航职业技术学院,广东,广州,公立,理工,"中央部属,高水平专业群建设C档,优质专科高职",文,高职专科批,14,447,467,448,73995,87348,91784
2024,湖南铁路科技职业技术学院,湖南,株洲,公立,理工,,文,高职专科批,20,447,475,465,73761,82575,79801
2974,石家庄幼儿师范高等专科学校,河北,石家庄,公立,师范,,文,高职专科批,6,447,485,466,73788,76176,79066
9303,安徽电气工程职业技术学院,安徽,合肥,公立,理工,国家骨干高职,文,高职专科批,55,447,403,381,73830,123334,134702
9315,安徽交通职业技术学院,安徽,合肥,公立,理工,国家骨干高职,文,高职专科批,368,446,471,457,74390,85009,85513
9367,桐城师范高等专科学校,安徽,安庆,公立,师范,,文,高职专科批,890,446,472,439,74410,84438,97647
1622,贵阳康养职业大学,贵州,贵阳,公立,医药,,文,高职专科批,2,445,,,74817,,
3630,浙江同济科技职业学院,浙江,杭州,公立,理工,,文,高职专科批,43,445,474,460,75254,83233,83413
9358,合肥职业技术学院,安徽,合肥,公立,综合,优质专科高职,文,高职专科批,900,445,457,437,75182,93143,99028
1737,汉口学院,湖北,武汉,民办,综合,双万计划,文,高职专科批,15,444,473,466,75808,83836,79066
2154,江苏工程职业技术学院,江苏,南通,公立,理工,"高水平专业群建设B档,优质专科高职,国家示范高职",文,高职专科批,98,444,453,464,75500,95399,80563
2170,江苏商贸职业学院,江苏,南通,公立,综合,,文,高职专科批,92,444,483,486,75787,77530,63276
2893,上海旅游高等专科学校(中外合作),上海,上海,公立,财经,国家示范高职,文,高职专科批,4,444,365,,75829,144392,
3206,无锡商业职业技术学院,江苏,无锡,公立,财经,"高水平专业群建设C档,优质专科高职",文,高职专科批,108,444,466,482,75437,87924,66559
3145,天津铁道职业技术学院,天津,天津,公立,理工,,文,高职专科批,62,443,477,465,76569,81336,79801
2969,石家庄铁路职业技术学院,河北,石家庄,公立,理工,"高水平专业群建设B档,优质专科高职,国家示范高职",文,高职专科批,33,442,468,460,76819,86761,83413
3310,西安医学高等专科学校,陕西,西安,民办,医药,卓越医生,文,高职专科批,18,442,484,462,76971,76866,82033
1611,广州铁路职业技术学院,广东,广州,公立,理工,"高水平专业群建设B档,优质专科高职,国家骨干高职",文,高职专科批,8,441,463,442,77255,89624,95705
2684,泉州医学高等专科学校,福建,泉州,公立,医药,"卓越医生,国家骨干高职",文,高职专科批,5,441,451,468,77838,96527,77557
2762,山东医学高等专科学校,山东,临沂,公立,医药,卓越医生,理,高职专科批,5,441,412,433,156880,159459,155184
3373,湘南幼儿师范高等专科学校,湖南,郴州,公立,师范,,文,高职专科批,10,441,475,456,77293,82575,86210
1092,北京农业职业学院,北京,北京,公立,农林,"国家重点,高水平专业群建设A档,优质专科高职",文,高职专科批,4,440,454,476,78053,94840,71442
1120,北京中医药大学东方学院,河北,廊坊,民办,综合,,文,高职专科批,3,440,480,479,78470,79446,69016
3528,云南经济管理学院,云南,昆明,民办,财经,,文,高职专科批,1,440,302,248,78350,170721,186905
1241,重庆城市管理职业学院,重庆,重庆,公立,综合,"高水平专业群建设A档,优质专科高职,国家骨干高职",文,高职专科批,3,439,459,437,78604,91953,99028
3637,浙江邮电职业技术学院,浙江,绍兴,公立,理工,,文,高职专科批,6,439,469,453,78497,86158,88266
1095,北京社会管理职业学院,北京,北京,公立,政法,,文,高职专科批,3,438,447,438,79465,98635,98361
2109,吉林铁道职业技术学院,吉林,吉林,公立,理工,"高水平专业群建设C档,优质专科高职",文,高职专科批,10,438,452,411,79566,95974,115663
2228,江西医学高等专科学校,江西,上饶,公立,医药,卓越医生,文,高职专科批,15,438,459,459,79421,91953,84120
2919,上饶幼儿师范高等专科学校,江西,上饶,公立,师范,,文,高职专科批,17,437,467,432,80118,87348,102263
3607,浙江建设职业技术学院,浙江,杭州,公立,理工,"高水平专业群建设A档,优质专科高职,国家骨干高职",文,高职专科批,53,437,459,442,79743,91953,95705
2266,九江职业大学,江西,九江,公立,综合,,文,高职专科批,50,436,469,454,80362,86158,87561
2311,兰州石化职业技术大学,甘肃,兰州,公立,理工,"高水平专业群建设A档,优质专科高职,国家示范高职",文,高职专科批,1,436,,449,80526,,91098
2893,上海旅游高等专科学校,上海,上海,公立,财经,国家示范高职,文,高职专科批,50,435,493,475,81368,70882,72271
3433,邢台医学高等专科学校,河北,邢台,公立,医药,卓越医生,文,高职专科批,7,435,466,450,81445,87924,90361
3452,烟台科技学院,山东,烟台,民办,综合,,文,高职专科批,1,435,286,,81150,174940,
9365,马鞍山师范高等专科学校,安徽,马鞍山,公立,师范,,文,高职专科批,1311,435,470,455,81013,85549,86885
2931,深圳职业技术学院,广东,深圳,公立,综合,"国家重点,双高院校A档,优质专科高职",理,高职专科批,40,434,410,433,164479,161014,155184
3230,武汉工程职业技术学院,湖北,武汉,公立,理工,,文,高职专科批,71,434,469,457,81873,86158,85513
1247,重庆电力高等专科学校,重庆,重庆,公立,理工,"国家重点,高水平专业群建设B档,国家骨干高职",文,高职专科批,7,433,391,367,82425,130044,143561
2049,华北理工大学,河北,唐山,公立,综合,"省重点,保研资格,卓越工程师",理,高职专科批,12,433,412,433,166332,159459,155184
2510,南京铁道职业技术学院,江苏,南京,公立,理工,"高水平专业群建设C档,优质专科高职",理,高职专科批,187,433,402,432,166605,166870,155889
